Job Id,Qualifications,Work Type,Company Size,Job Posting Date,Job Title,Benefits,skills,Company,Min salary,Max Salary,Min Experience,Max Experience
53677858118085,BA,Temporary,44510,2023-03-20,Human Resources Manager,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",HR policies and procedures Employee relations Recruitment Communication skills,Havells India,63,128,1,14
412162250545356,B.Com,Contract,74201,2022-12-17,Landscape Designer,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Sustainable landscape design Native plant selection Water conservation Soil health Green building practices LEED certification,Commonwealth Bank of Australia,57,84,1,8
1485912078460106,M.Tech,Intern,23084,2023-02-10,Business Development Manager,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Sales management Sales strategy development Team leadership,Royal Mail,65,125,5,12
879547153141519,BCA,Part-Time,60920,2022-07-06,Event Planner,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Event planning Vendor coordination Budget management Marketing and promotion Logistics,Admiral Group,62,119,5,9
276087399421524,BA,Contract,118988,2022-02-12,Psychologist,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",School psychology Special education knowledge Assessment and testing Individualized education plans Collaboration skills,Ulta Beauty,57,122,3,11
1167635474380516,M.Tech,Part-Time,25975,2023-07-21,Marketing Specialist,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Content strategy Content creation Blog management Content promotion SEO Analytics and reporting,Cardinal Health,57,93,1,11
2013432028273207,BA,Temporary,101301,2022-11-08,Account Manager,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Client relationship management Customer service Communication skills,Assurant,63,84,1,8
815969840588319,BA,Part-Time,125205,2021-10-06,Finance Manager,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Accounting principles Financial reporting Team management Budgeting Financial analysis,MetLife,64,115,5,11
2919456797996329,B.Com,Intern,115396,2022-09-17,HR Generalist,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Human resources Recruitment Employee onboarding HRIS (HR Information Systems) Record keeping Communication skills,U.S. Bancorp,55,102,1,12
671001192636449,PhD,Contract,62465,2023-06-09,Legal Advisor,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Corporate law Compliance Mergers and acquisitions Corporate governance Contract drafting Risk management Legal strategy Due diligence,AT&T,64,107,2,8
3029542165295218,BBA,Part-Time,41352,2022-12-06,Landscape Architect,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Landscape design Plant selection and care Hardscape design,Brewin Dolphin,65,107,5,15
2444231528221249,BCA,Intern,53041,2023-04-28,Legal Assistant,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","E-discovery tools and processes Document review and production Litigation support software (e.g., Relativity) Data analysis Case management Communication with legal teams Technical proficiency Attention to detail Problem-solving Legal research skills",Anheuser-Busch InBev SA/NV,64,113,1,15
2318395605783371,MBA,Full-Time,87654,2021-12-22,Database Administrator,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Database security measures Data encryption and access control Security compliance Vulnerability assessment Database auditing and monitoring,Petrofac,65,116,4,13
1792162023600421,BBA,Contract,29766,2023-01-23,Network Engineer,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Network management Troubleshooting Network security IT certifications (e.g., CCNA)",Bajaj Holdings & Investment Limited,61,109,1,8
2343182242823869,BCA,Intern,74814,2023-01-01,Legal Assistant,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Legal administrative tasks Document management Calendar and docketing Transcription File organization Communication with clients and courts Knowledge of legal terminology Attention to detail Multitasking Computer skills (e.g., MS Office)",Netflix,60,99,5,8
512108512977298,BCA,Full-Time,96446,2023-06-24,Business Analyst,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Business process analysis Requirement gathering Data analysis Communication skills,Reliance Steel & Aluminum,57,100,3,13
516302519458662,BBA,Part-Time,66380,2022-08-13,Back-End Developer,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","API design and development RESTful API knowledge Security protocols (OAuth, JWT)",Kellogg,59,118,4,12
2940728376795445,BBA,Contract,85379,2023-04-25,Sales Associate,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Customer service Sales techniques Product knowledge Cash handling Communication skills,DISH Network,59,91,0,13
618802156888181,MCA,Temporary,55258,2023-06-13,Customer Service Manager,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Customer support Team leadership Customer satisfaction Issue resolution Performance metrics Training and development,O'Reilly Automotive,61,86,2,13
2013540909752546,BBA,Intern,50481,2021-12-08,Mechanical Engineer,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Manufacturing processes knowledge CAD/CAM software proficiency Lean manufacturing principles Quality control and assurance Six Sigma certification,Ceconomy AG (Formerly Metro AG),60,114,5,8
2903800910725971,MCA,Part-Time,57468,2023-01-18,Nurse Manager,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Nursing management Patient care coordination Staff supervision Compliance with healthcare regulations Quality improvement Leadership skills,Expeditors International of Washington,59,118,4,8
1197679702480952,MBA,Contract,50423,2022-03-17,Customer Service Representative,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Live chat support Online customer communication Problem resolution,Nucor,57,111,2,12
2958141545709913,BA,Contract,126774,2022-11-25,Data Analyst,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Merck,57,80,3,9
3098283833811548,M.Tech,Full-Time,31988,2021-10-03,Network Security Specialist,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Cybersecurity Security assessments Intrusion detection Security tools (e.g., SIEM) Incident response Vulnerability scanning",Brighthouse Financial,57,89,0,13
818838872726264,BA,Full-Time,41956,2022-11-26,Administrative Assistant,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Calendar management Travel coordination Meeting scheduling Correspondence and communication Office organization Confidentiality Time management Problem-solving Attention to detail Communication skills Technology proficiency (e.g., MS Office)",AbbVie,56,95,4,14
1119066045161630,B.Tech,Full-Time,84202,2022-03-08,Customer Service Manager,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Customer experience strategy Customer journey mapping Feedback analysis User research Metrics and KPIs Communication skills,Deutsche Telekom AG,61,130,5,8
427435203688515,M.Tech,Contract,103902,2023-05-22,Substance Abuse Counselor,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Addiction counseling techniques Substance abuse treatment Counseling ethics,Cheniere Energy,58,94,3,8
1269798450160130,BBA,Intern,66607,2022-01-11,Supply Chain Manager,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Ameren,57,100,5,9
2584499927917822,PhD,Part-Time,76928,2021-10-02,Aerospace Engineer,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Aerospace engineering CAD software (e.g., AutoCAD) Aerodynamics Structural analysis Aircraft systems Safety regulations",Fiserv,56,125,5,14
1271881664874320,B.Tech,Intern,71053,2022-05-27,Front-End Engineer,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","JavaScript programming Frontend development Frontend frameworks (e.g., React, Angular) DOM manipulation AJAX Debugging and troubleshooting",Becton Dickinson,63,87,2,11
1436863244969091,MBA,Full-Time,53283,2022-06-22,Mechanical Designer,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Product design principles Prototyping and wireframing User research User testing UI/UX design 3D modeling (if applicable) Collaboration Problem-solving Creativity Attention to detail Communication skills Software proficiency (e.g., Sketch, Adobe XD)",W.W. Grainger,57,112,2,11
2171376739452137,M.Com,Intern,115299,2023-07-12,Brand Manager,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Marketing analytics Data analysis tools (e.g., Google Analytics, Adobe Analytics) Brand performance measurement Consumer behavior analysis Campaign effectiveness evaluation",Great Wall Motors,64,98,0,15
1945968849624880,PhD,Temporary,115106,2022-06-04,Social Media Manager,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Social media analytics tools (e.g., Google Analytics, Facebook Insights) Data analysis and reporting Social media ROI measurement Competitive analysis Trend identification",Aramark,62,108,5,8
